the_geom,cartodb_id,the_geom_webmercator,last_updated,_ds_write_method,access_direction,access_direction_cardinal,accessible,baby_change_facilities,bbq,boat_ramp,caravan_disposal,carriageway_code,carriageway_configuration,category,construction_date,description,distance_from,driver_reviver,emergency_phones,entry_taper,exit_taper,food_available,fuel_available,heavy_vehicle_parking_capacity,heavy_vehicles_parking_type,latitude,lga,light_vehicle_parking_capacity,light_vehicles_parking_type,lighting,link_no,litter_bins,longitude,lookout,ne_unique,pets_allowed,picnic_table,playground,power_outlets,power_supply,region,rest_area_name,rest_area_number,road_name,road_number,separated_parking_areas_light_heavy,shade,shelter,side_of_road,sign_non_potable,site_status,sports_ground,suburb,toilets,tourist_information,tree_shading,vehicle_type,water_supply_type,guid,responsible_authority
0101000020E6100000CEC7B5A162D46240381092054C2441C0,13078,0101000020110F0000A107CCD2E8FB6F41A5CF7A333F074FC1,2018-12-21 11:12:59+00,2,COUNTER,,true,false,false,false,false,C3,,REST AREA,,,30km South of Campbelltown,false,false,,,false,false,,,-34.28357,WOLLONDILLY,,,true,0836,true,150.63704,false,"0000002,0836,C3",false,true,false,true,true,SOUTHERN REGION,Mobil Service Centre Yanderra N/B,28,HUME HIGHWAY,0000002,false,false,true,RIGHT,false,,false,PHEASANTS NEST,8,false,false,BOTH LIGHT AND HEAVY VEHICLES,TOWN SUPPLY,8614B7E733B5CA28,OTHER
0101000020E6100000C7116BF129B762402C82FFAD64C340C0,13079,0101000020110F00008ED7F91E46CA6F41D29EBEDAEB404EC1,2018-12-21 11:12:59+00,2,BOTH,BOTH,true,false,false,false,false,A1,,REST AREA,,,16.5km from Bathurst,false,false,,,false,false,,,-33.52651,OBERON,,,false,0191,true,149.72387,false,"0000253,0191,A1",false,true,true,false,false,WESTERN REGION,Oconnell Playground NSW Sport & Rec Org.,1387,HARTLEY-JENOLAN CAVES-BATHURST,0000253,false,true,true,LEFT,false,,false,O'CONNELL,1,false,true,LIGHT VEHICLES ONLY,NONE,F38E3CA92AFBEC40,OTHER
0101000020E6100000DD7BB8E4B8BE6140836E2F698C0E41C0,13082,0101000020110F0000C673925645246E417419270295DA4EC1,2018-12-21 11:12:59+00,2,BOTH,BOTH,true,false,false,false,false,A1,PHYSICAL SEPARATION,REST AREA,,,29km from Mildura (VIC) and  4km to Wentworth,false,false,,,false,false,,,-34.11366,WENTWORTH,,,false,0050,true,141.96007,false,"0000022,0050,A1",false,false,false,false,false,SOUTH WEST REGION,Curlwaa Rest Area,242,SILVER CITY HIGHWAY,0000022,false,false,true,RIGHT,false,OPEN,false,CURLWAA,1,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,F87BE9844465B5EA,RMS
0101000020E61000008104C58F319D624094F6065F981840C0,13083,0101000020110F00007B57152D299E6F41A39815E887E74CC1,2018-12-21 11:12:59+00,2,BOTH,BOTH,false,false,false,false,false,A1,,PARKING AREA,,,33.08km East of Dubbo (Bourke St),false,false,,,false,false,,,-32.19215,DUBBO REGIONAL,,,false,0425,true,148.9123,false,"0000027,0425,A1",false,true,false,false,false,WESTERN REGION,East of Dubbo,1776,DUNEDOO-DUBBO RD,0000027,false,true,true,LEFT,false,,false,BALLIMORE,0,false,true,BOTH LIGHT AND HEAVY VEHICLES,NONE,020C7DA44BC9F5F1,RMS
0101000020E610000043C5387F13C06240F224E99AC95B41C0,13084,0101000020110F00000B6FE69169D96F41B936CD7A9E794FC1,2018-12-21 11:12:59+00,2,PRESCRIBED,,true,false,false,false,false,B1,,REST AREA,,,1km South of Marulan,false,false,,,false,false,,,-34.71709,GOULBURN MULWAREE,,,true,1135,true,150.00238,false,"0000002,1135,B1",false,false,false,true,true,SOUTHERN REGION,Service Centre Marulan S/B,92,S/B HUME HIGHWAY,0000002,false,false,true,LEFT,false,,false,MARULAN,4,false,false,BOTH LIGHT AND HEAVY VEHICLES,TOWN SUPPLY,BDB9AC7F048BDC80,OTHER
0101000020E610000082FFAD64C70B63402506819543733DC0,13085,0101000020110F000088331223002D7041A3452B453B314AC1,2018-12-21 11:12:59+00,2,BOTH,BOTH,false,false,false,false,false,A1,MAIN CARRIAGEWAY,REST AREA,,,79.4km North of Grafton,false,false,,,false,false,,,-29.45025,SEVERN,,,false,0210,true,152.36809,true,"0000012,0210,A1",false,false,false,false,false,NORTHERN REGION,Heffrons Lookout,593,GWYDIR HIGHWAY,0000012,false,false,true,LEFT,false,OPEN,false,GIBRALTAR RANGE,1,false,false,LIGHT VEHICLES ONLY,RAINWATER TANK,CF9BAA8FE893A84C,RMS
0101000020E61000004209336DFF2862405EF415A4198B3FC0,13086,0101000020110F0000F99E575FCAD86E4183B8FFD46E414CC1,2018-12-21 11:12:59+00,2,COUNTER,,true,false,false,false,false,A3,,PARKING AREA,,,53.6km West of Cobar,false,false,,,false,false,,,-31.54336,COBAR,,,false,0120,true,145.28118,false,"0000008,0120,A3",false,false,false,false,false,WESTERN REGION,,1747,BARRIER HIGHWAY,0000008,false,false,true,RIGHT,false,,false,CUBBA,0,false,false,HEAVY VEHICLES ONLY,NONE,A953CDE9A58FA5A1,RMS
0101000020E6100000B56CAD2F12716240EF0390DAC4C941C0,13087,0101000020110F000096F22BD836536F412D7A16CB0B2F50C1,2018-12-21 11:12:59+00,2,PRESCRIBED,,false,false,false,false,false,B1,,REST AREA,,,87km from Gundagai and  92km to Albury,false,false,,,false,false,,,-35.57632,GREATER HUME,,,false,2075,true,147.53347,false,"0000002,2075,B1",false,false,false,false,false,SOUTH WEST REGION,North Billabong,35,HUME HIGHWAY,0000002,false,false,true,LEFT,false,,false,LITTLE BILLABONG,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,254CB66985AD92B9,RMS
0101000020E6100000D53E1D8F19A962408AB0E1E9959641C0,13090,0101000020110F00003F4DA88162B26F41C8C32DF676F34FC1,2018-12-21 11:12:59+00,2,COUNTER,,false,false,false,false,false,C2,,PARKING AREA,,,69km South of Goulburn,false,false,,,false,false,,,-35.17645,QUEANBEYAN-PALERANG,,,false,1031,false,149.28437,false,"0000003,1031,C2",false,false,false,false,false,SOUTHERN REGION,Truck Stopping Area Yass River,326,FEDERAL HIGHWAY,0000003,false,false,true,RIGHT,false,,false,BYWONG,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,7E95E09398CC5D4E,RMS
0101000020E6100000938C9C853D3A6240BAF770C9717F3FC0,13091,0101000020110F0000BB68572814F66E412697C002D2354CC1,2018-12-21 11:12:59+00,2,BOTH,BOTH,true,false,false,false,false,A1,,REST AREA,,LILYVALE HEAVY VEHICLE REST AREA - WEST,1.8km West of Cobar,false,false,,,false,false,,,-31.49783,COBAR,,,true,0090,true,145.82001,false,"0000008,0090,A1",false,true,false,true,true,WESTERN REGION,Heavy Vehicle Inspection Rest Area - W/B,3008,BARRIER HIGHWAY,0000008,false,true,true,LEFT,false,,false,COBAR,1,false,true,HEAVY VEHICLE INSPECTION,TOWN SUPPLY,0B351B462EDBA1F6,RMS
0101000020E61000006B9F8EC70C246240693A3B191CC941C0,13092,0101000020110F0000071D50D862D06E419D1136955B2E50C1,2018-12-21 11:12:59+00,2,BOTH,BOTH,false,false,false,false,false,A1,,PARKING AREA,,,42km from Finley and 17km to Deniliquin,false,false,,,false,false,,,-35.57117,EDWARD RIVER,,,false,1450,true,145.12656,false,"0000020,1450,A1",false,false,false,false,false,SOUTH WEST REGION,Windy CNR Birganbigal,1212,RIVERINA HIGHWAY,0000020,false,false,true,RIGHT,false,,false,WARRAGOON,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,F7B29513803E7502,RMS
0101000020E610000048F949B54FA56240FF959526A5CC40C0,13093,0101000020110F0000DA31FE1DF3AB6F41ED8875DBC7534EC1,2018-12-21 11:12:59+00,2,BOTH,BOTH,false,false,false,false,false,A1,,REST AREA,,,10.3km East of Mandurama,false,false,,,false,false,,,-33.59879,BLAYNEY,,,false,0150,true,149.16598,false,"0000006,0150,A1",false,true,false,false,false,WESTERN REGION,,747,MID WESTERN HIGHWAY,0000006,false,true,true,LEFT,false,,false,CARCOAR,0,false,true,LIGHT VEHICLES ONLY,NONE,027D8C4C625261CC,RMS
0101000020E6100000DB85E63A8D2363400612143FC64C3EC0,13094,0101000020110F0000C90311D73041704118C701DE46064BC1,2018-12-21 11:12:59+00,2,PRESCRIBED,,true,false,false,false,false,A1,,REST AREA,,,110.17km North of Kempsey,false,true,,,false,false,,,-30.2999,COFFS HARBOUR,,,true,2500,true,153.11099,false,"0000010,2500,A1",false,true,false,false,false,NORTHERN REGION,Coffs Harbour Moonee Street Tourist Park,1851,GRAFTON STREET,0000010,false,false,true,LEFT,false,,false,COFFS HARBOUR,4,false,false,LIGHT VEHICLES ONLY,TOWN SUPPLY,EDC56799A361B7BC,COUNCIL
0101000020E610000050DF32A7CBB062407E52EDD3F1B83EC0,13096,0101000020110F0000281AD6E874BF6F41B841E574E9704BC1,2018-12-21 11:12:59+00,2,BOTH,BOTH,true,false,false,false,false,A1,,REST AREA,,,51.5km South of Narrabri,false,false,,,false,false,,,-30.72244,NARRABRI,,,true,3120,true,149.52486,false,"0000017,3120,A1",false,true,false,false,false,WESTERN REGION,Pilliga Rest Area,1185,NEWELL HIGHWAY,0000017,false,true,true,RIGHT,false,,false,THE PILLIGA,0,false,true,BOTH LIGHT AND HEAVY VEHICLES,NONE,A7BF181FDE1CB213,RMS
0101000020E6100000FA27B858511A63408F705AF0A23F3FC0,13097,0101000020110F0000F0246E3159397041DA26EB1E59F64BC1,2018-12-21 11:12:59+00,2,COUNTER,,true,true,false,false,false,C1,PHYSICAL SEPARATION,REST AREA,,,,false,false,,,false,false,,,-31.24858,KEMPSEY,,,true,2245,true,152.82243,false,"0000010,2245,C1",false,true,false,false,false,NORTHERN REGION,Barry's Creek Southbound,4126,PACIFIC HIGHWAY,0000010,false,false,false,RIGHT,false,OPEN,false,COOPERABUNG,3,false,false,BOTH LIGHT AND HEAVY VEHICLES,,475A5E0A652EC805,RMS
0101000020E6100000AF08FEB79208624002BC051214A73FC0,13098,0101000020110F000001A6EDC8B6A16E4125EA46B4545D4CC1,2018-12-21 11:12:59+00,2,BOTH,BOTH,false,false,false,false,false,A2,,REST AREA,,,155.2km West of Cobar,false,false,,,false,false,,,-31.65265,CENTRAL DARLING,,,false,0180,false,144.26791,false,"0000008,0180,A2",false,false,false,false,false,WESTERN REGION,Near Emmdale Roadhouse,1750,BARRIER HIGHWAY,0000008,false,false,true,RIGHT,false,,false,WILCANNIA,1,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,80B18FF3A5C780F8,RMS
0101000020E6100000B0FECF61BE95624010CCD1E3F7EA40C0,13099,0101000020110F0000EF52C8A381916F419BB17E3EB4914EC1,2018-12-21 11:12:59+00,2,BOTH,BOTH,false,false,false,false,false,A1,,REST AREA,,,Cowra,false,false,,,false,false,,,-33.83569,COWRA,,,false,0660,true,148.67949,false,"0000078,0660,A1",false,false,false,false,false,WESTERN REGION,Cowra Olympic Park,1214,YOUNG RD,0000078,false,false,true,LEFT,false,,false,COWRA,2,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,881B3E3430F54506,OTHER
0101000020E61000006F1283C0CAE16240ECC039234A0B3FC0,13100,0101000020110F00005E320550570970419F5DBAD866C24BC1,2018-12-21 11:12:59+00,2,BOTH,BOTH,false,false,false,false,false,A1,,REST AREA,,,17.2km North of Tamworth,false,false,,,false,false,,,-31.0441,TAMWORTH,,,false,1000,false,151.056,false,"0000009,1000,A1",false,true,false,false,false,NORTHERN REGION,Federation Park - Kootingal,1968,NEW ENGLAND HIGHWAY,0000009,false,true,true,RIGHT,false,,false,KOOTINGAL,0,false,true,LIGHT VEHICLES ONLY,NONE,849979CFD9B2870A,COUNCIL
0101000020E61000004356B77A4EB3624023BE13B35E6841C0,13101,0101000020110F0000BACE87D0B8C36F41DABD6ACCA2934FC1,2018-12-21 11:12:59+00,2,PRESCRIBED,,false,false,false,false,false,B3,,PARKING AREA,,,75km North of Canberra,false,false,,,false,false,,,-34.81539,GREATER ARGYLE,,,false,1080,false,149.60333,false,"0000003,1080,B3",false,false,false,false,false,SOUTHERN REGION,Truck Parking Area Yarra,334,FEDERAL HIGHWAY,0000003,false,false,true,LEFT,false,,false,YARRA,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,549084CB6979504F,RMS
0101000020E610000019ADA3AA09DC6140032670EB6E4241C0,13102,0101000020110F000091B054F310566E416CC0DD8F49454FC1,2018-12-21 11:12:59+00,2,BOTH,BOTH,false,true,false,true,false,A2,PHYSICAL SEPARATION,REST AREA,,,65km from Balranald and 15km to Euston,false,false,,,false,false,,,-34.51901,BALRANALD,,,false,0530,true,142.87618,false,"0000014,0530,A2",false,true,false,false,false,SOUTH WEST REGION,Benanee Lake,3110,STURT HIGHWAY,0000014,false,true,true,LEFT,false,OPEN,false,EUSTON,4,false,true,LIGHT VEHICLES ONLY,TOWN SUPPLY,22E8C49D53744DDB,COUNCIL
0101000020E6100000A79196CADB966240A1D634EF38A540C0,13103,0101000020110F00008E0AA86F66936F4117B4D15B87034EC1,2018-12-21 11:12:59+00,2,BOTH,BOTH,false,false,false,false,false,A1,,PARKING AREA,,,1.3km West of Cudal,false,false,,,false,false,,,-33.2908,CABONNE,,,false,0060,true,148.71433,false,"0000377,0060,A1",false,false,false,false,false,WESTERN REGION,,1241,BOREE-EUGOWRA RD,0000377,false,false,true,LEFT,false,,false,CUDAL,0,false,false,HEAVY VEHICLES ONLY,NONE,DE83A0007317599A,RMS
0101000020E61000007E1D386744BF624027A5A0DB4BBA40C0,13104,0101000020110F00002D86E2CC09D86F417B4E909B642E4EC1,2018-12-21 11:12:59+00,2,BOTH,BOTH,false,false,false,false,false,A3,,REST AREA,,,20.28km from Lithgow,false,false,,,false,false,,,-33.45544,LITHGOW,,,false,1660,true,149.9771,false,"0000005,1660,A3",false,true,false,false,false,WESTERN REGION,Mt Lambie Scenic,1362,GREAT WESTERN HIGHWAY,0000005,false,false,true,RIGHT,false,,false,MOUNT LAMBIE,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,5A7255CFD7C3D7B3,RMS
0101000020E61000000ADCBA9BA7AE6240D3A414747BB540C0,13105,0101000020110F0000C9081200D2BB6F4146932D1298244EC1,2018-12-21 11:12:59+00,2,BOTH,BOTH,false,false,false,false,false,A3,,PARKING AREA,,,10.73km from Bathurst,false,false,,,false,false,,,-33.41783,BATHURST REGIONAL,,,false,0060,true,149.45796,false,"0000007,0060,A3",false,false,false,false,false,WESTERN REGION,Rocks Hill,1021,MITCHELL HIGHWAY,0000007,false,true,true,LEFT,false,,false,THE ROCKS,0,false,true,BOTH LIGHT AND HEAVY VEHICLES,NONE,8BE50CF7FE9734E9,RMS
0101000020E61000001D5A643BDF1B634039D6C56D34D03EC0,13106,0101000020110F0000856E081EAB3A704196BBE820E7874BC1,2018-12-21 11:12:59+00,2,BOTH,BOTH,false,false,false,false,false,B2,PHYSICAL SEPARATION,REST AREA,,,38.6km North of Kempsey,false,false,,,false,false,,,-30.8133,NAMBUCCA,,,false,2325,true,152.871,false,"0000010,2325,B2",false,true,true,false,false,NORTHERN REGION,Paddys Rest,509,PACIFIC HIGHWAY,0000010,false,true,true,LEFT,false,OPEN,false,EUNGAI CREEK,3,true,true,LIGHT VEHICLES ONLY,RAINWATER TANK,824B68B7D03CDBAB,RMS
0101000020E6100000BEA4315A47D3624099D87C5C1BC240C0,13107,0101000020110F000020EC19A507FA6F41ABED47E04C3E4EC1,2018-12-21 11:12:59+00,2,BOTH,BOTH,false,false,false,false,false,A1,,PARKING AREA,,,57km from Lithgow,false,false,,,false,false,,,-33.51646,HAWKESBURY,,,false,0461,false,150.60246,false,"0000184,0461,A1",false,false,false,false,false,SYDNEY WEST ZONE,Bilpin Information Centre,875,BELLS LINE OF RD,0000184,false,false,true,LEFT,false,,false,KURRAJONG HEIGHTS,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,A6E65F38356209E2,COUNCIL
0101000020E6100000355EBA490CA96240C45F9335EA4142C0,13109,0101000020110F0000FBE2DAF64BB26F41136E711940AD50C1,2018-12-21 11:12:59+00,2,PRESCRIBED,BOTH,false,false,false,false,false,A1,,PARKING AREA,,,At Nimmitabel,false,false,,,false,false,,,-36.51496,SNOWY MONARO REGIONAL,,,false,1170,false,149.28275,false,"0000019,1170,A1",false,false,false,false,false,SOUTHERN REGION,Truck Parking near Lake Williams S/B,3207,BOMBALA ST,0000019,false,false,true,LEFT,false,,false,NIMMITABEL,0,false,false,HEAVY VEHICLES ONLY,NONE,08D3F17BECACE08C,RMS
0101000020E61000001CB62DCA6C656240F5A10BEA5BF241C0,13110,0101000020110F0000F0F079A46E3F6F4121724AD9835950C1,2018-12-21 11:12:59+00,2,COUNTER,,false,false,false,false,false,C3,,REST AREA,,,141km from Gundagai and  39km to Albury,false,false,,,false,false,,,-35.89343,GREATER HUME,,,false,2185,true,147.16953,false,"0000002,2185,C3",false,true,false,false,false,SOUTH WEST REGION,Mullengandra Rest Area,103,HUME HIGHWAY,0000002,false,true,true,RIGHT,false,,false,MULLENGANDRA,2,false,true,BOTH LIGHT AND HEAVY VEHICLES,WATER TRUCK,D1A74B9BE320C794,RMS
0101000020E61000000FEECEDA6D366240BBF2599E074341C0,13111,0101000020110F00007B857FE39AEF6E416341815E84464FC1,2018-12-21 11:12:59+00,2,BOTH,BOTH,true,false,false,false,false,A1,PHYSICAL SEPARATION,REST AREA,,,89km from Narrandera and  84km to Hay,false,false,,,false,false,,,-34.52367,MURRUMBIDGEE,,,false,0310,true,145.70091,false,"0000014,0310,A1",false,true,false,false,false,SOUTH WEST REGION,Birdcage Rest Area,232,STURT HIGHWAY,0000014,false,true,true,LEFT,false,OPEN,false,DARLINGTON POINT,2,false,true,BOTH LIGHT AND HEAVY VEHICLES,WATER TRUCK,C41015F976791E77,RMS
0101000020E61000009B1BD313967F624047ACC5A7000440C0,13112,0101000020110F0000C12CD8A8DE6B6F417E6A1B003CBE4CC1,2018-12-21 11:12:59+00,2,BOTH,BOTH,false,false,false,false,false,A1,,PARKING AREA,,,Trangie - Goan Water Hole,false,false,,,false,false,,,-32.03127,NARROMINE,,,false,0882,true,147.98707,false,"0000007,0882,A1",false,false,false,false,false,WESTERN REGION,Trangie Park next to Gowan Water Hole,1048,MITCHELL HIGHWAY,0000007,false,false,true,RIGHT,false,,false,TRANGIE,0,false,false,LIGHT VEHICLES ONLY,NONE,EE258C0671CFF889,OTHER
0101000020E61000007689EAAD8156624007EBFF1CE6033FC0,13113,0101000020110F00000EEEC87F17266F414A21789A13BB4BC1,2018-12-21 11:12:59+00,2,COUNTER,,true,false,false,false,false,A1,,PARKING AREA,,,1km NorthWest of Coolabah,false,false,,,false,false,,,-31.01523,BOGAN,,,false,1075,true,146.70333,false,"0000007,1075,A1",false,false,false,false,false,WESTERN REGION,NW approach Coolabah Southeast bound,1101,MITCHELL HIGHWAY,0000007,false,false,true,RIGHT,false,,false,COOLABAH,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,C9AF4398A2B934A2,RMS
0101000020E61000007D0569C6A27262401422E010AA9441C0,13114,0101000020110F00005E2EE948DF556F4116C392F278EF4FC1,2018-12-21 11:12:59+00,2,BOTH,BOTH,true,false,false,false,false,A1,,REST AREA,,,60km from Gundagai and  21km to Wagga Wagga,false,false,,,false,false,,,-35.16144,WAGGA WAGGA,,,false,0030,true,147.58237,false,"0000014,0030,A1",false,true,false,false,false,SOUTH WEST REGION,Rest Area 2km West of Borambola Rd Nth,204,STURT HIGHWAY,0000014,false,true,true,LEFT,false,,false,ALFREDTOWN,0,false,true,BOTH LIGHT AND HEAVY VEHICLES,WATER TRUCK,D327C7B4BCC7D413,RMS
0101000020E610000099F04BFDBCDA62406002B7EEE65941C0,13115,0101000020110F000040DC88AD590370418D427D21B9754FC1,2018-12-21 11:12:59+00,2,COUNTER,,false,false,false,false,false,C4,,REST AREA,,,4km South of Kiama,false,false,,,false,false,,,-34.70236,KIAMA,,,false,1448,true,150.83557,false,"0000001,1448,C4",false,false,false,false,false,SOUTHERN REGION,Kiama Bends Information Bay N/B,341,PRINCES HIGHWAY,0000001,false,false,true,LEFT,false,,false,KIAMA HEIGHTS,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,324666D9854BC154,RMS
0101000020E61000005C1B2AC6F93962402A91442FA3803DC0,13116,0101000020110F0000A55BC014A1F56E41F78FED44473E4AC1,2018-12-21 11:12:59+00,2,BOTH,BOTH,false,false,false,false,false,A1,,PARKING AREA,,,21.9km South of Enngonia,false,false,,,false,false,,,-29.50249,BOURKE,,,false,1270,true,145.81174,false,"0000007,1270,A1",false,false,false,false,false,WESTERN REGION,,1110,MITCHELL HIGHWAY,0000007,false,false,true,RIGHT,false,,false,ENNGONIA,0,false,false,HEAVY VEHICLES ONLY,NONE,83B202E0BA70AA80,RMS
0101000020E6100000B5FD2B2B4DC7624012A0A696AD4D41C0,13117,0101000020110F000073FC636CAFE56F41D0C9C4407B5C4FC1,2018-12-21 11:12:59+00,2,PRESCRIBED,,true,false,false,false,false,B1,,REST AREA,,,30km South of Mittagong,false,false,,,false,false,,,-34.60686,WINGECARRIBEE,,,true,1087,true,150.22817,false,"0000002,1087,B1",false,false,false,true,true,SOUTHERN REGION,Sallys Cnr Service Centre S/B,87,HUME HIGHWAY,0000002,false,false,true,LEFT,false,,false,SUTTON FOREST,6,false,false,BOTH LIGHT AND HEAVY VEHICLES,TOWN SUPPLY,29942F4F4524CE9B,OTHER
0101000020E6100000E63FA4DFBEBC6240C0B2D2A4146C3DC0,13121,0101000020110F00000029A84DC1D36F41E2A706F2392A4AC1,2018-12-21 11:12:59+00,2,BOTH,BOTH,true,false,false,false,false,A1,,INSPECTION BAY,,,7.3km North of Moree,false,false,,,false,false,,,-29.42219,MOREE PLAINS,,,true,3325,true,149.8983,false,"0000017,3325,A1",false,false,false,false,false,WESTERN REGION,Camurra Truck Inspection Bay N,1172,NEWELL HIGHWAY,0000017,false,false,true,LEFT,false,,false,MOREE,0,false,false,HEAVY VEHICLES ONLY,NONE,207BAB46B91F3177,RMS
0101000020E6100000DFF8DA334BB3624017BCE82B486741C0,13123,0101000020110F00009F19A43FB3C36F414A703B9162914FC1,2018-12-21 11:12:59+00,2,PRESCRIBED,,false,false,false,false,false,B1,,PARKING AREA,,,13km South of Goulburn,false,false,,,false,false,,,-34.80689,GOULBURN MULWAREE,,,false,1305,false,149.60293,false,"0000002,1305,B1",false,false,false,false,false,SOUTHERN REGION,Sth of Federal Hwy Intersection S/B,7,HUME HWY S/BOUND,0000002,false,false,true,LEFT,false,,false,YARRA,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,8DD0C7C3AC06C79C,RMS
0101000020E6100000670FB4024379624007EBFF1CE69B41C0,13124,0101000020110F00007288F38220616F41D100685082FE4FC1,2018-12-21 11:12:59+00,2,BOTH,BOTH,true,false,false,false,false,A2,,PARKING AREA,,,37km from Gundagai and  44km to Wagga Wagga,false,false,,,false,false,,,-35.21796,WAGGA WAGGA,,,false,0025,true,147.78943,false,"0000014,0025,A2",false,false,false,false,false,SOUTH WEST REGION,Truck Parking Cutting RHS,3010,STURT HIGHWAY,0000014,false,false,true,RIGHT,false,,false,TARCUTTA,0,false,false,HEAVY VEHICLES ONLY,NONE,DE2E6DBA92321960,RMS
0101000020E61000007AE40F069E706240849ECDAACFE140C0,13125,0101000020110F000052EBD68771526F41404FC176FC7E4EC1,2018-12-21 11:12:59+00,2,BOTH,BOTH,true,false,false,false,false,A4,,REST AREA,,,36km from West Wyalong and  68km to Forbes,false,false,,,false,false,,,-33.76415,BLAND,,,false,2490,true,147.51929,false,"0000017,2490,A4",false,true,false,false,false,SOUTH WEST REGION,Marsden Rest Area-South Bound,781,NEWELL HIGHWAY,0000017,false,true,true,RIGHT,false,,false,BACK CREEK,2,false,true,BOTH LIGHT AND HEAVY VEHICLES,OTHER,D5E2E8A583F226AD,RMS
0101000020E610000066F7E461A1BC6240AA7D3A1E338842C0,13127,0101000020110F000012CBA6358FD36F41616732ECC9F750C1,2018-12-21 11:12:59+00,2,BOTH,BOTH,false,false,false,false,false,A3,,REST AREA,,,1km South of Eden,false,false,,,false,false,,,-37.06406,BEGA VALLEY,,,false,2530,false,149.8947,false,"0000001,2530,A3",false,true,false,false,false,SOUTHERN REGION,Information Bay south of Eden,3171,BOYD ST,0000001,false,false,true,RIGHT,false,,false,EDEN,0,false,false,LIGHT VEHICLES ONLY,NONE,B504108E0ECFA6ED,COUNCIL
0101000020E6100000780B24287E8462401500E31934C441C0,13128,0101000020110F00000EED9A3C34746F41F87D27743C2950C1,2018-12-21 11:12:59+00,2,BOTH,BOTH,false,false,false,false,false,A1,,REST AREA,,,36km from Tumbarumba and  33km to Tumut,false,false,,,false,false,,,-35.53284,SNOWY VALLEYS,,,false,0100,true,148.1404,false,"0000085,0100,A1",false,false,false,false,false,SOUTH WEST REGION,,454,BATLOW RD,0000085,false,false,true,LEFT,false,,false,BATLOW,0,false,false,BOTH LIGHT AND HEAVY VEHICLES,NONE,F0DE2315C1F0C94D,OTHER
0101000020E6100000ABCFD556ECF26240234A7B832FFC3EC0,13130,0101000020110F0000D92940FEE31770411E88791F6FB34BC1,2018-12-21 11:12:59+00,2,BOTH,BOTH,false,false,false,false,false,A1,,REST AREA,,,0.2km West of Walcha,false,false,,,false,false,,,-30.9851,WALCHA,,,false,0455,false,151.59135,false,"0000011,0455,A1",false,false,false,false,false,NORTHERN REGION,McHatten Park,1961,FITZROY STREET,0000011,false,false,true,LEFT,false,,false,WALCHA,0,false,false,LIGHT VEHICLES ONLY,NONE,AD5DCFD95E57A4CE,COUNCIL
0101000020E61000003CA06CCA15A4614059C0046EDD0540C0,13131,0101000020110F0000ABFEEF6706F76D41CB61EA5BF7C14CC1,2018-12-21 11:12:59+00,2,BOTH,BOTH,true,false,false,false,false,A3,,REST AREA,,,36.8km West of Broken Hill,false,false,,,false,false,,,-32.04582,UNINCORPORATED NSW,,,true,0510,true,141.12766,false,"0000008,0510,A3",false,true,false,false,false,WESTERN REGION,Thackaringa Hills RA,1439,BARRIER HIGHWAY,0000008,false,true,true,LEFT,false,,false,BROKEN HILL,1,false,true,BOTH LIGHT AND HEAVY VEHICLES,WATER TRUCK,4AF432ECB8C9413E,RMS
0101000020E6100000202922C32AC8624077F35487DCCC41C0,13133,0101000020110F000082B38AD227E76F41A24F1398463250C1,2018-12-21 11:12:59+00,2,BOTH,BOTH,true,false,false,false,false,A1,,REST AREA,,,37km South of Nowra,false,false,,,false,false,,,-35.60048,SHOALHAVEN,,,false,1870,false,150.25522,false,"0000001,1870,A1",false,true,false,false,false,SOUTHERN REGION,Kioala Rest Area S/B,351,PRINCES HIGHWAY,0000001,false,true,true,LEFT,false,,false,EAST LYNNE,0,false,true,LIGHT VEHICLES ONLY,WATER TRUCK,8A131F6714D5028C,STATE FORESTS
0101000020E6100000016A6AD95AE062407B4E7ADFF81A41C0,13134,0101000020110F0000867849DA1E087041709B37E515F44EC1,2018-12-21 11:12:59+00,2,COUNTER,,false,false,false,false,false,A1,,INFORMAL PARKING AREA,,,4km North of Stanwell Park,false,false,,,false,false,,,-34.21072,WOLLONGONG,,,false,0020,false,151.01109,true,"0000393,0020,A1",false,false,false,false,false,SOUTHERN REGION,Parking area Otford Lookout,3260,LADY WAKEHURST DR,0000393,false,false,true,RIGHT,false,,false,OTFORD,0,false,false,LIGHT VEHICLES ONLY,NONE,89F3885A0A91AD93,RMS
